,app,$,val
1069,My Talking Pet,price,1.99
3587,RUNNING for weight loss PRO: workout & meal plans,price,1.99
3660,Hidden World,price,1.99
3582,Clone Magic,price,1.99
1076,SimplePhysics,price,1.99
4977,Lanota,price,1.99
3571,Sputnik Eyes,price,1.99
4934,HorseMoji: Equestrian Emoji,price,1.99
3512,Wildlife Simulator: Crocodile,price,1.99
1173,Shades: A Simple Puzzle Game,price,1.99
801,Catan,price,1.99
3778,BeetMoji,price,1.99
3445,Monty Python's The Ministry of Silly Walks,price,1.99
1269,Pimp Your Screen - Custom Themes & Wallpapers,price,1.99
1271,Kingdom Rush Frontiers,price,1.99
861,Period Tracker Deluxe,price,1.99
3753,Handy Art Reference Tool,price,1.99
3441,Tone Sphere,price,1.99
4901,YANKAI'S TRIANGLE,price,1.99
1284,Pocket God: Journey To Uranus,price,1.99
843,"MyRadar Pro NOAA Weather Radar, Forecasts & Storms",price,1.99
3431,Swapperoo,price,1.99
3430,80s Arcade Nes Games : Best Retro Collection,price,1.99
3774,miCal - the missing calendar with reminders,price,1.99
6221,Timeshare+,price,1.99
6453,培训题库,price,1.99
3415,Wildlife Simulator: Shark,price,1.99
3414,Dr. Panda's Restaurant,price,1.99
1316,World Of Navy Ships,price,1.99
3413,Dr. Panda’s Swimming Pool,price,1.99
4892,Albert & Otto,price,1.99
6525,MotiConnect Pro,price,1.99
811,Temple Run: Oz,price,1.99
1329,WORMS,price,1.99
3399,iFaces - Custom Themes and Faces for Apple Watch,price,1.99
810,MotionX GPS,price,1.99
3789,Oh...Sir! The Insult Simulator,price,1.99
3388,iOvilus,price,1.99
4908,Fix My Truck: 4x4 Offroad Truck Mechanic Simulator,price,1.99
3745,Buddy & Me,price,1.99
5040,Drakomon GO - 3D Monster Battle Game,price,1.99
3458,Deck Pass Plus,price,1.99
6298,iOAK,price,1.99
3705,Bridge Constructor Medieval,price,1.99
3709,SkyDroid - Golf GPS,price,1.99
910,Bike Baron,price,1.99
1192,Week Calendar,price,1.99
6284,Base Invaders - For Big Narstie,price,1.99
905,LiveCollage Pro-Photo Collage Maker&Photo Editor,price,1.99
901,Cut the Rope 2,price,1.99
1206,Flick Champions HD,price,1.99
894,Scan - QR Code and Barcode Reader,price,1.99
1219,République,price,1.99
3473,Pro HDR X,price,1.99
888,Airport Scanner,price,1.99
3469,Cycloramic for iPhone SE/5/5S,price,1.99
5034,Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,price,1.99
6264,Advent Magnificat Companion 2016,price,1.99
6263,"Tinkerblocks – code, create, play",price,1.99
886,"Seeds Pro For Minecraft - Server, Skins, Community",price,1.99
3465,Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide,price,1.99
3736,King Tongue,price,1.99
1240,Spider:  The Secret of Bryce Manor,price,1.99
3463,Shift Worker,price,1.99
1246,Step Out Of Bed! Smart alarm clock to get awake early with a tricky and awakening steps counter - Best alarm app to wake up on time with alarmy music ringtone,price,1.99
5037,InstaVideo Pro - Add background music to videos,price,1.99
3740,New Emoji - Extra Emoji Stickers,price,1.99
3928,Lily - Playful Music Creation,price,1.99
6102,Dumb Ways JR Madcap's Plane,price,1.99
3148,Shadow Blade,price,1.99
4075,Lifeline: Crisis Line,price,1.99
5231,The Easter Bunny Tracker,price,1.99
5944,One Touch Camera Recording & Capture in HD,price,1.99
1766,"Warhammer 40,000: Deathwatch - Tyranid Invasion",price,1.99
4077,Mini Watch Games 14-in-1,price,1.99
1654,djay 2 for iPhone,price,1.99
3137,Talisman,price,1.99
5939,Akuarella,price,1.99
5937,Puppet Pals Pocket Director's Pass,price,1.99
5262,Skateboard Party 3 ft. Greg Lutzka,price,1.99
3985,Snowboard Party 2,price,1.99
4024,WWEmoji,price,1.99
1908,Glow Puzzle,price,1.99
5933,WatchNotes - Display notes on watch face,price,1.99
1779,INKS.,price,1.99
3133,WordFoto,price,1.99
4760,Hunting USA,price,1.99
1762,iQuran,price,1.99
4789,Doc McStuffins Pet Vet,price,1.99
3131,Around The World in 80 Days - Hidden Object Games,price,1.99
4740,Dream Machine : The Game,price,1.99
1739,8mm Vintage Camera,price,1.99
4739,Bridge Constructor Stunts,price,1.99
1742,Star Wars™ Pinball 5,price,1.99
5866,First Year Demons,price,1.99
5954,"Halloween Makeover: Spa, Makeup & Dressup Salon",price,1.99
4794,Crazy Craft Mod Guide for Minecraft Pc :Complete and Ultimate for Players,price,1.99
3147,Fox Simulator,price,1.99
1904,Motorsport Manager,price,1.99
1855,Dude Perfect HD,price,1.99
1978,e-Sword LT: Bible Study on the Go,price,1.99
1751,Sprinkle Islands,price,1.99
1857,TeachMe: Kindergarten,price,1.99
5267,NO THING - Surreal Arcade Trip,price,1.99
1752,Rhonna Designs,price,1.99
1753,Superimpose,price,1.99
3978,Monkey Word School Adventure,price,1.99
5835,Tube Heroes Racers,price,1.99
3989,Skateboard Party 2,price,1.99
588,Faded - Photo Editor,price,1.99
1841,Scanner App by Photomyne: Scan & Auto-Crop Photos,price,1.99
1819,The Christmas List,price,1.99
1846,Red Onion - Tor-powered web browser for anonymous browsing and darknet,price,1.99
1842,First Words Animals,price,1.99
1925,iSwap Faces,price,1.99
1821,Multiplayer Servers for Minecraft PE & PC w Mods,price,1.99
1940,Domino Drop,price,1.99
4014,Fix My Car: Garage Wars - Furious Street Mechanic!,price,1.99
5847,Streets – Street View Browser,price,1.99
1924,Slow Shutter Cam,price,1.99
3096,Cesium Music Player,price,1.99
5899,Magic Princess - Girls Makeup & Dressup Salon Game,price,1.99
5851,Sinless: Remastered,price,1.99
4016,2XL Snocross,price,1.99
3094,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),price,1.99
4018,PAUSE - Relaxation at your fingertip,price,1.99
3038,TouchRetouch,price,1.99
5911,MOJI TALK by DJ Khaled,price,1.99
5913,Bow Hunt Simulator,price,1.99
5929,Tractor Crew: Operation Cleanup,price,1.99
5250,Mail Master Pro by NetEase,price,1.99
1785,Where's My Mickey?,price,1.99
485,Camera+,price,1.99
5258,Tank Battle: 1945,price,1.99
559,Akinator the Genie,price,1.99
5837,The Collider 2,price,1.99
521,Rat On A Skateboard,price,1.99
4072,Noizio,price,1.99
5251,Touch Camera - Fast Recording and Burst,price,1.99
5218,Fireman Sam - Fire & Rescue,price,1.99
4068,Cycloramic for iPhone 6/6S (Not the 6+/6S+),price,1.99
4775,Teenage Mutant Ninja Turtles: Battle Match Game,price,1.99
5257,Dig Deep!,price,1.99
5213,"BeCasso – Watercolor & Oil Paintings, Comic Effect",price,1.99
4009,Blocko.,price,1.99
543,Temple Run: Brave,price,1.99
4061,This by Tinrocket,price,1.99
5197,CATTCH,price,1.99
5227,The Swords,price,1.99
3972,Feed the Head,price,1.99
1891,iCab Mobile (Web Browser),price,1.99
3196,Letter Quiz - alphabet tracing for kids,price,1.99
3934,CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,price,1.99
1890,Color Splash for iPad,price,1.99
5999,Figure Skater - Girls Makeup & Dressup Salon Game,price,1.99
5795,لغز الماضي - اربع اجزاء,price,1.99
3188,Cooking Academy (Full),price,1.99
5180,Dierks Bentley Lyric Keyboard + Emojis,price,1.99
2015,MuvaMoji by Amber Rose,price,1.99
6815,OneCam,price,1.99
1873,Secret Calculator Pro - Hide photos & videos,price,1.99
1677,Riptide GP2,price,1.99
5991,Food Additives Checker (E Numbers),price,1.99
5801,Sun - weather forecast powered by Dark Sky,price,1.99
5986,Messenger for WhatsApp - Pro App,price,1.99
430,Flick Kick Field Goal,price,1.99
5984,Civil War: Wilson's Creek,price,1.99
3066,Word²,price,1.99
4110,TeachMe: 3rd Grade,price,1.99
432,The Room Two,price,1.99
4113,VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,price,1.99
4121,Black - Live Wallpapers,price,1.99
2029,Heroes and Castles 2,price,1.99
3062,Farming PRO 2015,price,1.99
642,Line Rider iRide™,price,1.99
2990,TexMoji,price,1.99
4727,Lea Born for Adventure,price,1.99
1657,Peekaboo Barn,price,1.99
5877,Bob Mod,price,1.99
4759,Parents Calling Easter Bunny,price,1.99
5170,RecordOrders,price,1.99
1882,Fisheye Lens - Retro Style Fisheye Camera,price,1.99
5791,Atomic Hangman Jr,price,1.99
4111,BookScanner App,price,1.99
6655,UK Snow Radar,price,1.99
1663,ReindeerCam,price,1.99
638,iFart - The Original Fart Sounds App,price,1.99
5805,Ice Queen Prom Salon: Princess Makeover Girls Game,price,1.99
3071,HoPiKo,price,1.99
1700,Knots 3D,price,1.99
6808,The Rocky Horror Picture Show Emojis,price,1.99
5968,Keyboard PE - Custom keyboard for Modded Pocketmine Servers of Minecraft PE,price,1.99
5965,Jurassic VR for Google Cardboard,price,1.99
1900,Simply Being - Guided Meditation for Relaxation and Presence,price,1.99
5888,Anime Girl Pose 3D,price,1.99
1899,Mods for Pc & Addons for Minecraft Pocket Edition,price,1.99
1710,Minigore 2: Zombies,price,1.99
5188,Vetmoji,price,1.99
3963,Master For Minecraft Pocket Edition - Ultimate Guide For PE,price,1.99
440,Doodle God™,price,1.99
5886,BlockyTime - Track your time no need to Start/Stop,price,1.99
5236,Tongo Music - for kids and families,price,1.99
4096,Captio - Email yourself with 1 tap,price,1.99
5274,Replica : A Little Temporary Safety,price,1.99
5807,M Cam - Manual controls & custom exposure camera,price,1.99
5196,Emoji Bae - Custom Emojis,price,1.99
5890,SwishMoji By JR Smith,price,1.99
6669,Set up the airplane parts! - Work Experience-Based Brain Training App,price,1.99
1730,Earn to Die 2,price,1.99
5812,MackMoji by Christy Mack,price,1.99
2751,Snow Leopard Simulator,price,0.99
4051,SpongeBob Bubble Party,price,0.99
3721,Sweet Shop,price,0.99
3703,Rivals for Catan,price,0.99
3702,Owl Simulator,price,0.99
3039,"""klocki""",price,0.99
5293,Laundry Day - Care Symbol Reader,price,0.99
3475,"Dude, your car!",price,0.99
4436,ShadeMoji by The Shade Room,price,0.99
5294,Sleep Meister - Sleep Cycle Alarm,price,0.99
5418,Feelca B&W,price,0.99
4564,Gemini - A Journey of Two Stars,price,0.99
5026,Minesweeper - Widget Edition,price,0.99
3055,Papa's Burgeria To Go!,price,0.99
4445,InsSave - Download & Save Photos & Videos From Instagram With Ease!,price,0.99
5419,Curious George Train Adventures,price,0.99
2746,Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,price,0.99
4446,WeicoPro 4,price,0.99
3716,The Martian: Official Game,price,0.99
5023,Santa Spy Cam! I Caught Santa!,price,0.99
5033,Heavy Metal Emoji Keyboard,price,0.99
4915,Level: A Simple Puzzle Game,price,0.99
4046,ABC Ninja - The Alphabet Slicing Game for Kids,price,0.99
5021,Modern Atlas Travel Guides & City Maps — nearby places in Wikipedia & Wikivoyage,price,0.99
4572,Magic Tower Touch,price,0.99
5019,Treasure Buster,price,0.99
4158,Pewdiebot,price,0.99
3496,Wind Meter,price,0.99
3717,VVebo - 微博客户端,price,0.99
3708,The Lost Ship,price,0.99
3727,Ultimate Shark Simulator,price,0.99
4709,Gymoji,price,0.99
3058,Eyes - the horror game,price,0.99
3474,Ultimate Savanna Simulator,price,0.99
4443,"Coaster VR, Extreme Endless 3D Stereograph",price,0.99
3207,ALONE...,price,0.99
4134,The Occupant,price,0.99
5010,HabitSeed,price,0.99
4938,CHINGOJI,price,0.99
4504,Isoland,price,0.99
5275,Mannequin Challenge Maker,price,0.99
4502,StaffWars,price,0.99
3579,voi,price,0.99
3662,Vampify - Turn yourself into a Vampire,price,0.99
3575,Ski Jumping Pro,price,0.99
4937,Snug for Instagram - Preview your photos,price,0.99
4126,"Warhammer 40,000: Regicide",price,0.99
3670,ZOOKEEPER　DX,price,0.99
4493,Dreamdays Countdown IV: count down to days matter,price,0.99
4537,Apollo Justice Ace Attorney,price,0.99
3570,Virtual Villagers 5: New Believers,price,0.99
5438,Beams.,price,0.99
4491,NextGen Car Game Racing,price,0.99
4974,"Marline - Weather, Tides & Moon",price,0.99
3591,7 Minute Workout Pro,price,0.99
5437,Roll Turtle,price,0.99
3613,Feed Me Oil 2,price,0.99
3624,Fantasy Football Manager - FFM for FPL,price,0.99
3621,Polar Bear Simulator,price,0.99
3635,Quit Pro,price,0.99
4723,火车票Pro for 12306,price,0.99
3618,"Morning — Weather, To-Do, News, and more",price,0.99
3616,DiveChamp,price,0.99
4961,Fireboy & Watergirl 2 - The Forest Temple,price,0.99
2696,Papa's Freezeria To Go!,price,0.99
4965,bloxorz,price,0.99
3604,Burger Shop,price,0.99
4106,Snow Day Calculator,price,0.99
4512,PhelpsMoji by Michael Phelps,price,0.99
3596,Beat da Beat,price,0.99
2994,Wa Kingyo - Goldfish Pond,price,0.99
4538,Heads Up! Kids,price,0.99
4088,Tamagotchi Classic - The Original Tamagotchi Game,price,0.99
3518,Tomb Raider II,price,0.99
2725,Blower,price,0.99
4472,Great App for Who is Your Daddy version,price,0.99
3030,Rabbids Big Bang,price,0.99
5000,Scotmoji - Scottish emoji-stickers!,price,0.99
4555,Zyon_RhythmGame,price,0.99
5255,Paper Monsters Recut,price,0.99
3527,Hyena Simulator,price,0.99
5003,魔窟-无尽的地下城,price,0.99
3533,Sabertooth Tiger Simulator,price,0.99
4752,DinoTrek VR Experience,price,0.99
2727,Snake Simulator,price,0.99
5005,Moto x3m,price,0.99
4923,Kahuna,price,0.99
4558,Where is Santa - Santa Tracker,price,0.99
5008,JOEMOJI Keyboard,price,0.99
4999,Survival: Wicked Forest,price,0.99
3536,Unfilth Your Habitat,price,0.99
3681,Lucky Block Mod Survival Game PE - Pocket Edition,price,0.99
2969,CatPaint,price,0.99
4087,Change My Location,price,0.99
4086,EasyCost - Expense Tracker and Money organizer,price,0.99
4743,ClickTogether,price,0.99
4078,武林群侠传—经典单机武侠RPG,price,0.99
3683,Elf Pets® Virtual Reindeer – The Elf on the Shelf®,price,0.99
5433,mySTATE - State College,price,0.99
5432,Lotto Out! - Mexican Loteria,price,0.99
3029,Bloons Supermonkey 2,price,0.99
4074,The Build Battle : Mini Game With Worldwide Multiplayer,price,0.99
3547,Alice Trapped in Wonderland,price,0.99
5431,Shell Shock 1.5,price,0.99
3545,DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC,price,0.99
3543,Moorhuhn Deluxe - Crazy Chicken,price,0.99
2721,Oldify - Old Face Photo Booth App,price,0.99
2753,Jumping Horses Champions,price,0.99
4394,TruckSimulation 16,price,0.99
4433,Army Fitness APFT Calculator,price,0.99
4041,"Budget- Expense Tracker,Bill Reminder,Debt Manager",price,0.99
3865,LiveTunes - Live Concert Music Player,price,0.99
4224,LEGO® Star Wars™:  Microfighters,price,0.99
3150,Virtual Villagers 4: The Tree of Life,price,0.99
4842,End Space VR for Cardboard,price,0.99
2900,Tiny Planet Photos and Video,price,0.99
4305,IronMobile - Ironman Athlete Tracker,price,0.99
2841,Ultimate Lion Simulator,price,0.99
4304,Tomb Journey (Ancient ruins fantasy adventure),price,0.99
5195,Get 'Em,price,0.99
3969,Summer Games 3D,price,0.99
3878,Fonta,price,0.99
3965,Zenge,price,0.99
4231,Upward Basketball Coach,price,0.99
3960,TV App,price,0.99
3280,Train Driver Journey 4 - Introduction to Steam,price,0.99
5129,北京浮生记,price,0.99
5131,Alice in Wonderland Puzzle Golf Adventures,price,0.99
5115,BurbuMoji,price,0.99
4793,iFleeing,price,0.99
5367,Northern Lights Photo Taker,price,0.99
4860,Pixel Cup Soccer,price,0.99
4783,Timetracks - Slit-Scan Camera,price,0.99
3833,AirAttack 2,price,0.99
3340,ConjuVerb - Spanish Verb Conjugation Helper,price,0.99
4863,The Secret Elevator,price,0.99
2915,Tomb Raider I,price,0.99
3840,Build Your Palace,price,0.99
4339,Pastel Keyboard Themes Extension - 100+ Cute Color,price,0.99
4333,Toddler Counting 123,price,0.99
4221,"sugar, sugar",price,0.99
4788,Goth Emoji,price,0.99
4674,Aeris Pulse Weather,price,0.99
3140,Beat the Boss 3 (17+),price,0.99
4790,DayGram - One line a day Diary (Note/Journal),price,0.99
3854,My Uncrowded,price,0.99
3313,Burrito Bison,price,0.99
3312,Griffin Simulator,price,0.99
3953,MUSYNX,price,0.99
5187,5-in-1 Emoji Widget Games - GameMoji,price,0.99
3952,航旅纵横PRO-官方航班动态、手机值机、机票,price,0.99
4819,Photomontage : PhotoLayers for iPhone,price,0.99
3914,Wolf Craft,price,0.99
4248,Rush Rally 2,price,0.99
4822,Block Sky War (Luck of the Draw) : Mini Game With Worldwide Multiplayer,price,0.99
4814,TimeTraks,price,0.99
4264,飞常准Pro-全球航班查询机票酒店预订,price,0.99
5163,诸神战纪IV:战神崛起,price,0.99
4659,Draw It : Mini Game With Worldwide Multiplayer,price,0.99
2871,QWOP for iOS,price,0.99
5350,Sparkasse+,price,0.99
3202,WorldCraft : 3D Build & Craft,price,0.99
2881,Icebreaker: A Viking Voyage,price,0.99
2874,Wheel of Fortune PUZZLE POP,price,0.99
5164,Astrå,price,0.99
5344,REmojis Keyboard,price,0.99
3205,MTN,price,0.99
4258,Flippy - Star in famous clips!,price,0.99
2887,Death Run : Mini Game With Worldwide Multiplayer,price,0.99
3912,Bokeh Lens,price,0.99
5135,"ytools-flashlight,ruler,spirit level,protractor and sound level meter",price,0.99
3177,Followers + EA - Analytics for Instagram,price,0.99
4832,同花顺至尊版,price,0.99
5186,The perfect Egg timer,price,0.99
5185,Inquire by Tamper,price,0.99
3172,Decide Now!,price,0.99
4805,Wars Of Warlords : Mini Game With Worldwide Multiplayer,price,0.99
3176,Falcon Simulator,price,0.99
4823,Watch Games,price,0.99
4283,今日头条(专业版) - 推荐热点新闻资讯、娱乐视频,price,0.99
3910,Never Hillary Clinton,price,0.99
4235,Election 2016 Map,price,0.99
4280,Shopkins Magazine - once you shop…you can’t stop!,price,0.99
3904,Super Slowmo Shooter,price,0.99
3905,"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",price,0.99
3186,Panther Simulator,price,0.99
3236,Jurassic Life: Velociraptor Dinosaur Simulator,price,0.99
3192,Stay In The Line Pro,price,0.99
4345,Colorcube,price,0.99
3344,Snowball Fight : Mini Game With Worldwide Multiplayer,price,0.99
4351,BuriedTown - World's First Doomsday Survival Themed Game,price,0.99
3775,Frax - The First Realtime Immersive Fractals,price,0.99
4026,Isabelle Dance Studio,price,0.99
4898,Cliff Diving Champ,price,0.99
5407,Block Builder for Minecraft,price,0.99
5307,MalkinMoji by Evgeni Malkin,price,0.99
3770,Galactic Nemesis,price,0.99
4025,What's My Mutt?,price,0.99
5052,AR Missile - Automatic Target Tracking,price,0.99
3424,Fitness and Bodybuilding by VGFIT,price,0.99
3760,ownCloud,price,0.99
5406,Craftmoji - the cute craft sticker App,price,0.99
3422,Athletics: Summer Sports (Full Version),price,0.99
5058,Bubble Mags,price,0.99
3780,News Pro - Breitbart Edition,price,0.99
4189,Dead Venture,price,0.99
4773,Space War HD,price,0.99
3631,CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,price,0.99
4899,ContactsXL 2016,price,0.99
3757,Dr. Seuss Camera - The Cat in the Hat Edition,price,0.99
5061,File New - Photo Editor,price,0.99
3449,Star Knight,price,0.99
3738,[the Sequence],price,0.99
3739,Ultimate Bird Simulator,price,0.99
3064,Pull My Tongue,price,0.99
4040,The Secret of Raven Rock,price,0.99
5041,Train Driver Journey 8 - Winter in the Alps,price,0.99
4582,Either,price,0.99
3068,iDarkroom,price,0.99
4906,Tamotions by Tami Roman,price,0.99
2765,Infect Them All : Vampires,price,0.99
4767,Azerrz Sounds,price,0.99
3751,Block Party : Mini Game With Worldwide Multiplayer,price,0.99
4769,Signily Keyboard - Sign Language Emoji and GIFs!,price,0.99
5414,GraphModeling,price,0.99
