Tree,Latitude,Longitude,Year
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
valley oak,34.11578,-118.757507,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
California live oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
blue oak,37.988838,-122.129555,2015
California live oak,37.930042,-122.735527,2015
California live oak,37.930042,-122.735527,2015
California live oak,35.330288,-120.728859,2015
California live oak,35.330288,-120.728859,2015
California live oak,35.330288,-120.728859,2015
California live oak,37.213058,-121.882973,2015
California live oak,37.213058,-121.882973,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.681217,-120.037399,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
valley oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,34.675453,-120.040688,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,37.79121,-122.142197,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.188091,-122.185867,2015
California live oak,38.570858,-122.688683,2015
California live oak,38.570858,-122.688683,2015
California live oak,38.570858,-122.688683,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
California black oak,36.778259,-119.417931,2015
blue oak,37.360928,-122.130836,2015
blue oak,37.360928,-122.130836,2015
California live oak,37.531857,-122.073212,2015
California black oak,39.289673,-123.373718,2015
California black oak,39.289673,-123.373718,2015
California black oak,39.289673,-123.373718,2015
California live oak,37.531857,-122.073212,2015
California live oak,37.531857,-122.073212,2015
California live oak,37.531857,-122.073212,2015
California live oak,37.531857,-122.073212,2015
California live oak,37.531857,-122.073212,2015
California live oak,37.531857,-122.073212,2015
valley oak,37.978359,-122.126457,2015
valley oak,37.978359,-122.126457,2015
valley oak,37.978359,-122.126457,2015
valley oak,37.978359,-122.126457,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.640274,-117.553055,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.628738,-117.555573,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,33.627308,-117.555656,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
California live oak,37.439407,-121.960197,2015
valley oak,38.226364,-122.653343,2015
Oregon white oak,38.226364,-122.653343,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,32.929771,-116.557617,2015
California live oak,37.360123,-122.128151,2015
California live oak,37.360123,-122.128151,2015
California live oak,37.360123,-122.128151,2015
California live oak,37.360123,-122.128151,2015
California live oak,37.360123,-122.128151,2015
valley oak,39.732826,-121.833267,2015
valley oak,39.732826,-121.833267,2015
valley oak,39.732826,-121.833267,2015
California black oak,38.226364,-122.653343,2015
California black oak,38.226364,-122.653343,2015
California black oak,38.226364,-122.653343,2015
California black oak,38.226364,-122.653343,2015
California black oak,38.226364,-122.653343,2015
blue oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
California black oak,38.574471,-122.691551,2015
California black oak,38.574471,-122.691551,2015
California black oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
Oregon white oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
blue oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.574471,-122.691551,2015
California live oak,38.226364,-122.653343,2015
California live oak,38.226364,-122.653343,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
California live oak,33.828571,-118.342735,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,37.448662,-122.266418,2015
valley oak,36.355656,-119.171791,2015
valley oak,36.355656,-119.171791,2015
valley oak,36.429565,-119.025848,2015
valley oak,36.429565,-119.025848,2015
valley oak,36.429565,-119.025848,2015
white oak,39.289673,-123.373718,2015
white oak,39.289673,-123.373718,2015
white oak,39.289673,-123.373718,2015
valley oak,36.355656,-119.171791,2015
valley oak,36.355656,-119.171791,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
valley oak,36.431881,-119.024696,2015
